KepRef,AIF,CNR,TemporalRes,TrueRelKt,TrueRelVe,TrueKep,errKt,errVe,errKep,stdErrKt,stdErrVe,stdErrKep, meanResid, stdResid
0.925000,Default,25.000000,60.000000,2.500000,4.000000,0.625000,10.280307,1.354844,0.690057,5.878553,2.080064,5.784789,0.066898,0.016409
0.950000,Default,25.000000,60.000000,2.500000,4.000000,0.625000,9.684225,1.274177,2.933920,5.931714,2.072142,5.982140,0.067279,0.016531
0.975000,Default,25.000000,60.000000,2.500000,4.000000,0.625000,9.093308,1.198037,5.152189,5.983714,2.064769,6.181262,0.067709,0.016668
1.000000,Default,25.000000,60.000000,2.500000,4.000000,0.625000,8.507513,1.126069,7.345225,6.034558,2.057896,6.382063,0.068184,0.016821
1.025000,Default,25.000000,60.000000,2.500000,4.000000,0.625000,7.926798,1.057955,9.513382,6.084254,2.051479,6.584451,0.068704,0.016988
1.050000,Default,25.000000,60.000000,2.500000,4.000000,0.625000,7.351118,0.993408,11.657012,6.132809,2.045476,6.788340,0.069263,0.017168
1.075000,Default,25.000000,60.000000,2.500000,4.000000,0.625000,6.780430,0.932168,13.776458,6.180235,2.039853,6.993644,0.069862,0.017360
1.100000,Default,25.000000,60.000000,2.500000,4.000000,0.625000,6.214690,0.874001,15.872063,6.226540,2.034578,7.200281,0.070496,0.017563
1.150000,Default,25.000000,60.000000,2.500000,4.000000,0.625000,5.097878,0.766047,19.993084,6.315839,2.024962,7.617233,0.071863,0.017997
1.200000,Default,25.000000,60.000000,2.500000,4.000000,0.625000,4.000329,0.668055,24.022702,6.400804,2.016434,8.038583,0.073348,0.018461
1.300000,Default,25.000000,60.000000,2.500000,4.000000,0.625000,1.861605,0.497168,31.817863,6.558177,2.002037,8.892205,0.076610,0.019450
1.400000,Default,25.000000,60.000000,2.500000,4.000000,0.625000,-0.204303,0.353519,39.277073,6.699591,1.990428,9.756952,0.080169,0.020479
1.500000,Default,25.000000,60.000000,2.500000,4.000000,0.625000,-2.200184,0.231428,46.418714,6.826028,1.980940,10.629146,0.083938,0.021511
0.500000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,13.976582,3.569176,-44.975181,0.492661,0.259825,0.294147,0.538237,0.014894
0.600000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,10.938454,2.333282,-34.954165,0.516496,0.243179,0.356220,0.495522,0.014351
0.700000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,8.027590,1.476944,-25.480818,0.538388,0.232753,0.422550,0.462485,0.013671
0.800000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,5.238922,0.850830,-16.518656,0.558207,0.225760,0.492303,0.439350,0.012961
0.850000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,3.888787,0.597488,-12.218516,0.567332,0.223091,0.528222,0.431469,0.012652
0.900000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,2.567244,0.374687,-8.033559,0.575943,0.220824,0.564719,0.425976,0.012410
0.925000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,1.916990,0.273117,-5.983048,0.580057,0.219816,0.583158,0.424098,0.012322
0.950000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,1.273638,0.177378,-3.959880,0.584047,0.218881,0.601711,0.422781,0.012260
0.975000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,0.637107,0.086998,-1.963588,0.587913,0.218012,0.620369,0.422008,0.012226
1.000000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,0.007317,0.001558,0.006287,0.591658,0.217203,0.639123,0.421763,0.012222
1.025000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,-0.615814,-0.079323,1.950193,0.595282,0.216448,0.657965,0.422027,0.012248
1.050000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,-1.232366,-0.155984,3.868573,0.598789,0.215742,0.676885,0.422780,0.012304
1.075000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,-1.842418,-0.228735,5.761859,0.602179,0.215082,0.695877,0.424002,0.012391
1.100000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,-2.446050,-0.297855,7.630477,0.605454,0.214463,0.714932,0.425671,0.012507
1.150000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,-3.634367,-0.426193,11.295370,0.611671,0.213337,0.753203,0.430263,0.012818
1.200000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,-4.797941,-0.542767,14.866499,0.617456,0.212339,0.791643,0.436378,0.013221
1.300000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,-7.053296,-0.746298,21.739849,0.627795,0.210659,0.868827,0.452478,0.014221
1.400000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,-9.216883,-0.917708,28.274161,0.636605,0.209307,0.946125,0.472655,0.015356
1.500000,Default,30.000000,1.000000,2.500000,4.000000,0.625000,-11.293277,-1.063715,34.491327,0.644019,0.208205,1.023232,0.495777,0.016518
0.500000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,14.008723,3.548006,-44.946617,1.097007,0.579377,0.657578,0.240528,0.015016
0.600000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,10.965132,2.320121,-34.928317,1.150853,0.542184,0.796969,0.221523,0.014452
0.700000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,8.049281,1.469308,-25.458340,1.200337,0.518831,0.945938,0.206911,0.013757
0.800000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,5.256068,0.847237,-16.500092,1.245158,0.503128,1.102599,0.196780,0.013044
0.850000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,3.903815,0.595535,-12.202081,1.265805,0.497125,1.183272,0.193376,0.012739
0.900000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,2.580252,0.374181,-8.019354,1.285291,0.492021,1.265241,0.191044,0.012502
0.925000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,1.929022,0.273273,-5.969992,1.294605,0.489750,1.306654,0.190266,0.012418
0.950000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,1.284718,0.178157,-3.947994,1.303637,0.487642,1.348323,0.189739,0.012359
0.975000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,0.647258,0.088368,-1.952891,1.312391,0.485681,1.390228,0.189455,0.012328
1.000000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,0.016559,0.003487,0.015774,1.320871,0.483854,1.432348,0.189405,0.012326
1.025000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,-0.607459,-0.076863,1.958454,1.329081,0.482149,1.474664,0.189582,0.012353
1.050000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,-1.224877,-0.153021,3.875590,1.337024,0.480554,1.517157,0.189976,0.012411
1.075000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,-1.835775,-0.225293,5.767617,1.344705,0.479062,1.559810,0.190578,0.012497
1.100000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,-2.440233,-0.293956,7.634961,1.352128,0.477662,1.602605,0.191378,0.012612
1.150000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,-3.630144,-0.421443,11.297265,1.366222,0.475111,1.688555,0.193531,0.012918
1.200000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,-4.795238,-0.537241,14.865756,1.379340,0.472850,1.774884,0.196358,0.013312
1.300000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,-7.053426,-0.739406,21.733710,1.402805,0.469035,1.948223,0.203717,0.014286
1.400000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,-9.219588,-0.909652,28.262501,1.422824,0.465959,2.121811,0.212870,0.015393
1.500000,Default,30.000000,5.000000,2.500000,4.000000,0.625000,-11.298323,-1.054657,34.474061,1.439692,0.463444,2.294967,0.223319,0.016527
0.500000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,14.060168,3.503226,-44.895718,1.544027,0.817189,0.927364,0.169669,0.015095
0.600000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,10.999244,2.289672,-34.886644,1.620420,0.765009,1.124370,0.156410,0.014548
0.700000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,8.068093,1.448630,-25.427781,1.690513,0.732178,1.334823,0.146281,0.013873
0.800000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,5.261381,0.833617,-16.482105,1.753913,0.710061,1.556050,0.139326,0.013189
0.850000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,3.902990,0.584751,-12.190814,1.783089,0.701596,1.669935,0.137019,0.012900
0.900000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,2.573664,0.365879,-8.015041,1.810608,0.694392,1.785626,0.135462,0.012679
0.925000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,1.919687,0.266099,-5.969234,1.823756,0.691185,1.844067,0.134955,0.012601
0.950000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,1.272721,0.172045,-3.950836,1.836503,0.688207,1.902865,0.134623,0.012548
0.975000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,0.632682,0.083256,-1.959377,1.848853,0.685436,1.961989,0.134459,0.012521
1.000000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,-0.000514,-0.000681,0.005607,1.860812,0.682854,2.021412,0.134458,0.012522
1.025000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,-0.626952,-0.080139,1.944571,1.872387,0.680442,2.081106,0.134615,0.012551
1.050000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,-1.246713,-0.155453,3.857959,1.883584,0.678187,2.141045,0.134921,0.012608
1.075000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,-1.859881,-0.226925,5.746210,1.894408,0.676075,2.201203,0.135372,0.012693
1.100000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,-2.466537,-0.294830,7.609752,1.904866,0.674094,2.261556,0.135959,0.012803
1.150000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,-3.660640,-0.420912,11.264388,1.924711,0.670482,2.382757,0.137516,0.013097
1.200000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,-4.829663,-0.535437,14.825143,1.943174,0.667278,2.504471,0.139537,0.013475
1.300000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,-7.094987,-0.735390,21.677493,1.976168,0.661868,2.748806,0.144755,0.014410
1.400000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,-9.267414,-0.903785,28.190615,2.004284,0.657502,2.993425,0.151211,0.015478
1.500000,Default,30.000000,10.000000,2.500000,4.000000,0.625000,-11.351641,-1.047222,34.386547,2.027944,0.653929,3.237373,0.158562,0.016582
0.500000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,13.674363,3.474766,-45.064923,1.871252,0.992888,1.121584,0.140434,0.015269
0.600000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,10.616541,2.253496,-35.086046,1.962620,0.929988,1.359975,0.129153,0.014735
0.700000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,7.687771,1.407489,-25.657846,2.046509,0.890458,1.614577,0.120507,0.014067
0.800000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,4.882915,0.789106,-16.743308,2.122423,0.863855,1.882164,0.114542,0.013382
0.850000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,3.525303,0.538954,-12.467756,2.157367,0.853679,2.019899,0.112550,0.013087
0.900000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,2.196678,0.318997,-8.307830,2.190329,0.845024,2.159809,0.111194,0.012858
0.925000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,1.543027,0.218736,-6.269985,2.206079,0.841171,2.230482,0.110746,0.012775
0.950000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,0.896373,0.124240,-4.259573,2.221348,0.837595,2.301583,0.110445,0.012715
0.975000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,0.256632,0.035042,-2.276122,2.236142,0.834268,2.373077,0.110288,0.012681
1.000000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,-0.376278,-0.049273,-0.319169,2.250469,0.831168,2.444929,0.110270,0.012674
1.025000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,-1.002439,-0.129081,1.611742,2.264334,0.828273,2.517108,0.110384,0.012694
1.050000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,-1.621934,-0.204718,3.517058,2.277746,0.825567,2.589580,0.110625,0.012741
1.075000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,-2.234843,-0.276490,5.397216,2.290711,0.823033,2.662316,0.110989,0.012815
1.100000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,-2.841248,-0.344673,7.252649,2.303238,0.820656,2.735286,0.111468,0.012915
1.150000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,-4.034866,-0.471253,10.891015,2.327006,0.816325,2.881817,0.112751,0.013185
1.200000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,-5.203422,-0.586206,14.435441,2.349115,0.812485,3.028960,0.114427,0.013538
1.300000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,-7.467843,-0.786845,21.254993,2.388612,0.806003,3.324320,0.118776,0.014423
1.400000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,-9.639376,-0.955748,27.735184,2.422247,0.800776,3.619990,0.124172,0.015443
1.500000,Default,30.000000,15.000000,2.500000,4.000000,0.625000,-11.722690,-1.099556,33.898121,2.450525,0.796500,3.914817,0.130324,0.016503
0.500000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,16.025226,3.652673,-44.018949,2.685014,1.397785,1.593683,0.094938,0.015028
0.600000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,13.069313,2.492709,-33.795234,2.824378,1.313007,1.938347,0.087827,0.014476
0.700000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,10.229223,1.688544,-24.107130,2.953786,1.259704,2.308406,0.082710,0.013863
0.800000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,7.501039,1.100487,-14.921005,3.072267,1.223823,2.699306,0.079586,0.013334
0.850000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,6.177621,0.862562,-10.506207,3.127309,1.210096,2.901242,0.078742,0.013154
0.900000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,4.880612,0.653345,-6.205177,3.179560,1.198418,3.106847,0.078348,0.013056
0.925000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,4.241842,0.557979,-4.096177,3.204649,1.193220,3.210881,0.078311,0.013042
0.950000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,3.609473,0.468097,-2.014257,3.229053,1.188394,3.315664,0.078376,0.013052
0.975000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,2.983437,0.383257,0.041021,3.252781,1.183905,3.421142,0.078538,0.013087
1.000000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,2.363666,0.303062,2.070089,3.275838,1.179722,3.527265,0.078794,0.013145
1.025000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,1.750093,0.227158,4.073370,3.298233,1.175816,3.633984,0.079138,0.013228
1.050000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,1.142650,0.155222,6.051282,3.319974,1.172165,3.741252,0.079567,0.013334
1.075000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,0.541270,0.086967,8.004233,3.341070,1.168745,3.849022,0.080075,0.013461
1.100000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,-0.054114,0.022129,9.932626,3.361531,1.165538,3.957251,0.080660,0.013608
1.150000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,-1.227161,-0.098228,13.717316,3.400585,1.159693,4.174917,0.082036,0.013955
1.200000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,-2.377023,-0.207512,17.408435,3.437216,1.154511,4.393929,0.083663,0.014360
1.300000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,-4.609286,-0.398199,24.521763,3.503545,1.145766,4.834818,0.087536,0.015286
1.400000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,-6.755028,-0.558643,31.295202,3.561194,1.138715,5.277796,0.092047,0.016288
1.500000,Default,30.000000,30.000000,2.500000,4.000000,0.625000,-8.818246,-0.695168,37.749781,3.610842,1.132950,5.721058,0.097003,0.017297
0.500000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,21.384215,4.061937,-41.651765,4.004375,1.980901,2.325992,0.061003,0.014576
0.600000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,18.669595,3.031665,-30.867477,4.236815,1.869127,2.845334,0.057549,0.014076
0.700000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,16.044782,2.315948,-20.580524,4.456954,1.798762,3.408847,0.055565,0.013677
0.800000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,13.507765,1.791854,-10.764283,4.662762,1.751363,4.010277,0.054965,0.013520
0.850000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,12.271470,1.579652,-6.024675,4.759971,1.733227,4.323320,0.055136,0.013562
0.900000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,11.056246,1.392991,-1.393292,4.853313,1.717798,4.643625,0.055590,0.013689
0.925000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,10.456437,1.307890,0.882753,4.898531,1.710931,4.806289,0.055914,0.013783
0.950000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,9.861775,1.227673,3.132859,4.942780,1.704557,4.970516,0.056300,0.013897
0.975000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,9.272221,1.151948,5.357386,4.986066,1.698628,5.136228,0.056743,0.014029
1.000000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,8.687732,1.080365,7.556693,5.028392,1.693103,5.303347,0.057240,0.014178
1.025000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,8.108267,1.012608,9.731131,5.069764,1.687946,5.471798,0.057788,0.014343
1.050000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,7.533784,0.948393,11.881048,5.110189,1.683126,5.641507,0.058384,0.014521
1.075000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,6.964241,0.887460,14.006787,5.149674,1.678612,5.812403,0.059024,0.014713
1.100000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,6.399595,0.829578,16.108686,5.188229,1.674380,5.984418,0.059706,0.014915
1.150000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,5.284825,0.722137,20.242291,5.262584,1.666671,6.331536,0.061184,0.015348
1.200000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,4.189132,0.624588,24.284475,5.333335,1.659841,6.682348,0.062796,0.015809
1.300000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,2.053603,0.454417,32.104647,5.464387,1.648327,7.393152,0.066341,0.016780
1.400000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,-0.009732,0.311306,39.588621,5.582153,1.639062,8.113321,0.070205,0.017770
1.500000,Default,30.000000,60.000000,2.500000,4.000000,0.625000,-2.003591,0.189615,46.754693,5.687444,1.631506,8.839777,0.074281,0.018743
0.500000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,13.971822,3.569455,-44.977753,0.417708,0.219552,0.249396,0.492089,0.013220
0.600000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,10.933666,2.333334,-34.957135,0.438219,0.205353,0.302173,0.445032,0.012746
0.700000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,8.022747,1.476847,-25.484221,0.457063,0.196452,0.358612,0.408007,0.012088
0.800000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,5.234004,0.850629,-16.522529,0.474123,0.190477,0.417990,0.381675,0.011335
0.850000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,3.883826,0.597248,-12.222639,0.481977,0.188195,0.448574,0.372627,0.010984
0.900000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,2.562237,0.374413,-8.037941,0.489388,0.186257,0.479653,0.366305,0.010698
0.925000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,1.911958,0.272828,-5.987564,0.492929,0.185395,0.495356,0.364146,0.010589
0.950000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,1.268582,0.177074,-3.964531,0.496362,0.184595,0.511156,0.362638,0.010509
0.975000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,0.632027,0.086682,-1.968376,0.499689,0.183851,0.527047,0.361765,0.010461
1.000000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,0.002211,0.001229,0.001359,0.502911,0.183158,0.543019,0.361507,0.010447
1.025000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,-0.620946,-0.079662,1.945123,0.506029,0.182512,0.559067,0.361842,0.010468
1.050000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,-1.237523,-0.156334,3.863359,0.509046,0.181908,0.575181,0.362749,0.010524
1.075000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,-1.847602,-0.229095,5.756499,0.511962,0.181342,0.591356,0.364200,0.010615
1.100000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,-2.451260,-0.298224,7.624969,0.514780,0.180812,0.607586,0.366170,0.010738
1.150000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,-3.639632,-0.426578,11.289560,0.520127,0.179847,0.640181,0.371553,0.011072
1.200000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,-4.803260,-0.543166,14.860378,0.525101,0.178992,0.672920,0.378673,0.011500
1.300000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,-7.058724,-0.746719,21.733086,0.533990,0.177550,0.738654,0.397227,0.012529
1.400000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,-9.222420,-0.918146,28.266728,0.541562,0.176389,0.804479,0.420170,0.013644
1.500000,Default,35.000000,1.000000,2.500000,4.000000,0.625000,-11.298920,-1.064167,34.483201,0.547931,0.175442,0.870133,0.446122,0.014735
0.500000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,14.006096,3.550136,-44.949662,0.933035,0.494267,0.556371,0.219917,0.013400
0.600000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,10.961151,2.322449,-34.932795,0.978656,0.462964,0.674257,0.198922,0.012932
0.700000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,8.044037,1.471764,-25.464454,1.020537,0.443343,0.800269,0.182484,0.012275
0.800000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,5.249650,0.849781,-16.508015,1.058434,0.430169,0.932802,0.170892,0.011525
0.850000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,3.896842,0.598115,-12.210968,1.075877,0.425139,1.001053,0.166954,0.011178
0.900000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,2.572745,0.376791,-8.029238,1.092331,0.420865,1.070400,0.164241,0.010894
0.925000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,1.921256,0.275895,-5.980388,1.100193,0.418964,1.105436,0.163334,0.010787
0.950000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,1.276697,0.180793,-3.958909,1.107814,0.417200,1.140689,0.162717,0.010708
0.975000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,0.638987,0.091016,-1.964333,1.115199,0.415560,1.176141,0.162383,0.010661
1.000000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,0.008044,0.006146,0.003799,1.122351,0.414033,1.211774,0.162324,0.010646
1.025000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,-0.616213,-0.074194,1.945939,1.129272,0.412607,1.247573,0.162528,0.010666
1.050000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,-1.233866,-0.150342,3.862528,1.135967,0.411275,1.283521,0.162986,0.010719
1.075000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,-1.844994,-0.222604,5.754002,1.142439,0.410029,1.319604,0.163686,0.010807
1.100000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,-2.449677,-0.291258,7.620787,1.148693,0.408860,1.355806,0.164615,0.010926
1.150000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,-3.640027,-0.418729,11.281957,1.160558,0.406732,1.428514,0.167111,0.011248
1.200000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,-4.805540,-0.534512,14.849292,1.171596,0.404846,1.501538,0.170375,0.011663
1.300000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,-7.064515,-0.736651,21.714883,1.191316,0.401669,1.648153,0.178807,0.012665
1.400000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,-9.231399,-0.906876,28.241252,1.208112,0.399111,1.794964,0.189175,0.013758
1.500000,Default,35.000000,5.000000,2.500000,4.000000,0.625000,-11.310796,-1.051863,34.450345,1.222237,0.397023,1.941393,0.200869,0.014835
0.500000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,14.039157,3.514208,-44.913022,1.313049,0.690629,0.784427,0.155307,0.013335
0.600000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,10.976436,2.299890,-34.907876,1.377175,0.647040,0.950872,0.140582,0.012875
0.700000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,8.043581,1.458313,-25.453220,1.436013,0.619696,1.128674,0.129102,0.012246
0.800000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,5.235264,0.842908,-16.511997,1.489221,0.601325,1.315570,0.121057,0.011548
0.850000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,3.876109,0.593883,-12.223014,1.513702,0.594307,1.411779,0.118346,0.011236
0.900000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,2.546044,0.374872,-8.049600,1.536786,0.588342,1.509510,0.116493,0.010989
0.925000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,1.891707,0.275027,-6.004989,1.547813,0.585688,1.558878,0.115881,0.010900
0.950000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,1.244388,0.180913,-3.987799,1.558502,0.583225,1.608546,0.115472,0.010837
0.975000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,0.604002,0.092068,-1.997557,1.568857,0.580935,1.658489,0.115260,0.010805
1.000000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,-0.029535,0.008077,-0.033800,1.578883,0.578801,1.708683,0.115238,0.010803
1.025000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,-0.656306,-0.071432,1.903926,1.588585,0.576810,1.759105,0.115400,0.010833
1.050000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,-1.276396,-0.146794,3.816068,1.597967,0.574949,1.809733,0.115738,0.010895
1.075000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,-1.889885,-0.218312,5.703064,1.607036,0.573207,1.860545,0.116244,0.010987
1.100000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,-2.496857,-0.286260,7.565343,1.615797,0.571573,1.911521,0.116909,0.011108
1.150000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,-3.691571,-0.412422,11.217430,1.632416,0.568598,2.013887,0.118681,0.011428
1.200000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,-4.861182,-0.527021,14.775608,1.647869,0.565961,2.116681,0.120986,0.011833
1.300000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,-7.127609,-0.727102,21.622734,1.675462,0.561514,2.323023,0.126915,0.012803
1.400000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,-9.301046,-0.895604,28.130556,1.698943,0.557931,2.529583,0.134192,0.013860
1.500000,Default,35.000000,10.000000,2.500000,4.000000,0.625000,-11.386195,-1.039133,34.321134,1.718669,0.555004,2.735557,0.142394,0.014905
0.500000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,13.638002,3.469293,-45.081367,1.577319,0.853843,0.947555,0.128616,0.013461
0.600000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,10.576841,2.247622,-35.107448,1.653181,0.799951,1.147373,0.116138,0.013009
0.700000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,7.645038,1.401302,-25.684724,1.722867,0.766059,1.360741,0.106382,0.012381
